_id,year,title,gross_box_office,max_theater,open_theater,open_week,opening,Distributor,Domestic
66134b3dab14b5df5ef91db3,2005,xXx: State of the Union,"$2,496,312 ",-,-,28-Apr,"$929,137 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91db4,2003,25th Hour,"$583,900 ",20,-,5-Jun,-,null,AU
66134b3dab14b5df5ef91db5,2005,The Skeleton Key,"$2,429,460 ",190,188,18-Aug,"$758,993 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91db6,2003,Take Away,"$581,655 ",112,-,14-Aug,-,null,AU
66134b3dab14b5df5ef91db7,2005,Serenity,"$2,427,169 ",172,172,29-Sep,"$801,529 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91db8,2003,The Dancer Upstairs,"$560,032 ",19,-,3-Jul,-,null,AU
66134b3dab14b5df5ef91db9,2005,"Good Night, and Good Luck.","$2,396,646 ",43,22,15-Dec,"$115,335 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91dba,2003,Secretary,"$559,329 ",15,-,29-May,-,null,AU
66134b3dab14b5df5ef91dbb,2005,Are We There Yet?,"$2,391,706 ",-,-,10-Mar,"$529,805 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91dbc,2003,Swimming Upstream,"$545,663 ",89,-,27-Feb,-,null,AU
66134b3dab14b5df5ef91dbd,2005,The Brothers Grimm,"$2,357,551 ",130,130,24-Nov,"$845,610 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91dbe,2003,The Spanish Apartment,"$532,443 ",26,-,18-Dec,-,null,AU
66134b3dab14b5df5ef91dbf,2005,Must Love Dogs,"$2,292,019 ",178,178,6-Oct,"$734,627 ","[ ""Warner Bros."" ]",AU
66134b3dab14b5df5ef91dc0,2003,Cabin Fever,"$531,561 ",107,-,4-Dec,-,null,AU
66134b3dab14b5df5ef91dc1,2005,Prime,"$2,236,291 ",178,178,17-Nov,"$527,247 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91dc2,2003,Spellbound,"$480,777 ",15,-,13-Nov,-,null,AU
66134b3dab14b5df5ef91dc3,2005,Into the Blue,"$2,200,800 ",182,181,20-Oct,"$741,747 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91dc4,2003,Antwone Fisher,"$470,345 ",125,-,13-Mar,-,null,AU
66134b3dab14b5df5ef91dc5,2003,Holes,"$446,507 ",116,-,30-Oct,-,null,AU
66134b3dab14b5df5ef91dc6,2005,Elizabethtown,"$2,155,147 ",211,210,3-Nov,"$775,096 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91dc7,2003,Undercover Brother,"$428,160 ",113,-,13-Feb,-,null,AU
66134b3dab14b5df5ef91dc8,2005,Spanglish,"$2,113,280 ",-,-,17-Feb,"$749,796 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91dc9,2003,Alexandra's Project,"$426,401 ",24,-,8-May,-,null,AU
66134b3dab14b5df5ef91dca,2005,Look Both Ways,"$2,088,549 ",57,17,18-Aug,"$162,298 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91dcb,2003,Talk to Her,"$376,689 ",14,-,13-Feb,-,null,AU
66134b3dab14b5df5ef91dcc,2005,The Exorcism of Emily Rose,"$2,029,956 ",207,207,27-Oct,"$705,426 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91dcd,2003,Igby Goes Down,"$361,980 ",32,-,5-Jun,-,null,AU
66134b3dab14b5df5ef91dce,2005,Unleashed,"$2,024,943 ",149,148,18-Aug,"$651,929 ","[ ""Hoyts Distribution"" ]",AU
66134b3dab14b5df5ef91dcf,2003,City of God,"$344,841 ",12,-,13-Mar,-,"[ ""Paramount Pictures International"" ]",AU
66134b3dab14b5df5ef91dd0,2005,Kiss Kiss Bang Bang,"$2,011,548 ",65,65,10-Nov,"$338,894 ","[ ""Warner Bros."" ]",AU
66134b3dab14b5df5ef91dd1,2003,A Mighty Wind,"$343,129 ",30,-,24-Jul,-,null,AU
66134b3dab14b5df5ef91dd2,2005,A Good Woman,"$2,010,493 ",62,-,23-Jun,"$304,620 ","[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91dd3,2003,The Four Feathers,"$321,533 ",63,-,5-Jun,-,null,AU
66134b3dab14b5df5ef91dd4,2005,House of Flying Daggers,"$1,955,449 ",-,-,17-Feb,"$593,918 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91dd5,2003,Dogville,"$307,104 ",15,-,26-Dec,-,null,AU
66134b3dab14b5df5ef91dd6,2005,Downfall,"$1,853,889 ",-,-,21-Apr,"$167,491 ","[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91dd7,2003,American Splendor,"$287,525 ",17,-,11-Sep,-,null,AU
66134b3dab14b5df5ef91dd8,2005,Broken Flowers,"$1,768,183 ",42,42,26-Dec,"$340,809 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91dd9,2003,The Rage in Placid Lake,"$284,808 ",38,-,28-Aug,-,null,AU
66134b3dab14b5df5ef91dda,2005,Stealth,"$1,766,029 ",211,211,8-Sep,"$664,509 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91ddb,2003,Buffalo Soldiers,"$280,099 ",46,-,21-Aug,-,null,AU
66134b3dab14b5df5ef91ddc,2005,Alfie,"$1,733,632 ",144,144,20-Jan,"$678,810 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91ddd,2003,All the Way,"$277,428 ",171,-,14-Aug,-,null,AU
66134b3dab14b5df5ef91dde,2005,Oyster Farmer,"$1,705,596 ",66,-,30-Jun,"$132,594 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91ddf,2003,The Rules of Attraction,"$264,833 ",53,-,20-Feb,-,null,AU
66134b3dab14b5df5ef91de0,2005,The Wedding Date,"$1,668,236 ",-,-,26-May,"$511,468 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91de1,2003,The Good Thief,"$243,863 ",17,-,17-Jul,-,null,AU
66134b3dab14b5df5ef91de2,2005,Crash,"$1,646,902 ",-,-,28-Apr,-,"[ ""Icon Film Distribution"" ]",AU
66134b3dab14b5df5ef91de3,2003,Bright Young Things,"$232,680 ",28,-,26-Dec,-,null,AU
66134b3dab14b5df5ef91de4,2005,Pooh's Heffalump Movie,"$1,610,514 ",-,-,23-Jun,"$80,333 ","[ ""Buena Vista International"" ]",AU
66134b3dab14b5df5ef91de5,2003,The Emperor's Club,"$229,502 ",95,-,20-Mar,-,null,AU
66134b3dab14b5df5ef91de6,2005,The Proposition,"$1,567,266 ",63,63,6-Oct,"$323,451 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91de7,2003,They,"$229,063 ",76,-,6-Feb,-,null,AU
66134b3dab14b5df5ef91de8,2005,House of Wax,"$1,489,768 ",-,-,14-Jul,"$580,585 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91de9,2003,Storm,"$201,019 ",3,-,22-May,-,null,AU
66134b3dab14b5df5ef91dea,2005,Coach Carter,"$1,441,898 ",-,-,26-May,"$604,590 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91deb,2003,Biker Boyz,"$191,446 ",79,-,24-Jul,-,null,AU
66134b3dab14b5df5ef91dec,2005,Hating Alison Ashley,"$1,441,049 ",-,-,17-Mar,"$420,825 ","[ ""Hoyts Distribution"" ]",AU
66134b3dab14b5df5ef91ded,2005,Kicking & Screaming,"$1,422,108 ",195,-,11-Aug,"$355,287 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91dee,2003,Malibu's Most Wanted,"$190,303 ",77,-,24-Jul,-,null,AU
66134b3dab14b5df5ef91def,2005,Hostage,"$1,420,859 ",-,-,14-Apr,"$446,511 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91df0,2003,Together with You,"$189,462 ",16,-,11-Sep,-,null,AU
66134b3dab14b5df5ef91df1,2005,Transporter 2,"$1,412,882 ",134,133,29-Sep,"$535,591 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91df2,2003,Ballistic: Ecks vs. Sever,"$189,079 ",74,-,6-Mar,-,null,AU
66134b3dab14b5df5ef91df3,2005,The Sisterhood of the Traveling Pants,"$1,393,280 ",-,-,23-Jun,"$128,950 ","[ ""Warner Bros."" ]",AU
66134b3dab14b5df5ef91df4,2005,The Perfect Man,"$1,386,858 ",137,135,15-Sep,"$264,908 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91df5,2003,Perfect Strangers,"$187,148 ",27,-,9-Oct,-,null,AU
66134b3dab14b5df5ef91df6,2005,After the Sunset,"$1,383,980 ",134,-,13-Jan,-,"[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91df7,2003,Dumb and Dumberer: When Harry Met Lloyd,"$183,267 ",72,-,11-Dec,-,null,AU
66134b3dab14b5df5ef91df8,2005,White Noise,"$1,328,574 ",-,-,21-Apr,"$523,768 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91df9,2003,24 Hour Party People,"$181,561 ",10,-,20-Mar,-,null,AU
66134b3dab14b5df5ef91dfa,2005,Being Julia,"$1,213,246 ",-,-,17-Mar,"$198,854 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91dfb,2003,Man on the Train,"$181,516 ",12,-,28-Aug,-,null,AU
66134b3dab14b5df5ef91dfc,2005,Domino,"$1,137,577 ",149,149,1-Dec,"$318,681 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91dfd,2003,Anita & Me,"$177,578 ",41,-,8-May,-,null,AU
66134b3dab14b5df5ef91dfe,2005,Fever Pitch,"$1,135,788 ",183,183,8-Sep,"$401,374 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91dff,2003,Head of State,"$172,727 ",97,-,16-Oct,-,null,AU
66134b3dab14b5df5ef91e00,2005,Son of the Mask,"$1,125,585 ",-,-,24-Mar,-,"[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91e01,2003,Narc,"$157,297 ",50,-,14-Aug,-,null,AU
66134b3dab14b5df5ef91e02,2005,Land of the Dead,"$1,100,344 ",63,-,4-Aug,"$457,554 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e03,2003,Balzac and the Little Chinese Seamstress,"$156,839 ",10,-,29-May,-,null,AU
66134b3dab14b5df5ef91e04,2005,Assault on Precinct 13,"$1,098,520 ",-,-,31-Mar,-,"[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e05,2005,Kung Fu Hustle,"$1,088,832 ",93,-,11-Aug,"$281,995 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91e06,2003,Solaris,"$155,216 ",30,-,27-Feb,-,null,AU
66134b3dab14b5df5ef91e07,2003,Extreme Ops,"$154,928 ",111,-,31-Jul,-,null,AU
66134b3dab14b5df5ef91e08,2005,What the #$*! Do We (K)now!?,"$1,042,894 ",-,-,14-Apr,-,"[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91e09,2003,Alien,"$150,810 ",40,-,13-Nov,-,null,AU
66134b3dab14b5df5ef91e0a,2005,Flight of the Phoenix,"$936,276 ",-,-,21-Jul,"$337,843 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e0b,2003,A Fish Tale,"$150,167 ",59,-,26-Jun,-,null,AU
66134b3dab14b5df5ef91e0c,2005,Cellular,"$877,337 ",-,-,10-Feb,-,"[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91e0d,2003,Auto Focus,"$148,671 ",14,-,10-Jul,-,null,AU
66134b3dab14b5df5ef91e0e,2005,Three Dollars,"$872,846 ",-,-,21-Apr,"$132,319 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91e0f,2003,Spider,"$144,894 ",8,-,8-May,-,null,AU
66134b3dab14b5df5ef91e10,2005,Four Brothers,"$867,506 ",146,145,10-Nov,"$286,168 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e11,2003,Wrong Turn,"$123,972 ",42,-,31-Jul,-,null,AU
66134b3dab14b5df5ef91e12,2005,Sharks 3D,"$861,017 ",2,-,5-May,-,"[ ""IMAX"" ]",AU
66134b3dab14b5df5ef91e13,2003,Cypher,"$116,033 ",21,-,14-Aug,-,null,AU
66134b3dab14b5df5ef91e14,2005,Hotel Rwanda,"$847,811 ",-,-,24-Feb,"$140,242 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91e15,2003,It Runs in the Family,"$111,132 ",27,-,21-Aug,-,null,AU
66134b3dab14b5df5ef91e16,2005,A Lot Like Love,"$836,781 ",-,-,2-Jun,"$335,288 ","[ ""Buena Vista International"" ]",AU
66134b3dab14b5df5ef91e17,2003,Trapped,"$101,965 ",93,-,20-Feb,-,null,AU
66134b3dab14b5df5ef91e18,2005,Sky Captain and the World of Tomorrow,"$813,844 ",-,-,3-Feb,"$364,185 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e19,2003,You Can't Stop the Murders,"$101,124 ",61,-,13-Mar,-,null,AU
66134b3dab14b5df5ef91e1a,2005,Magnificent Desolation: Walking on the Moon,"$755,099 ",2,-,20-Oct,-,"[ ""IMAX"" ]",AU
66134b3dab14b5df5ef91e1b,2003,City by the Sea,"$97,609 ",60,-,6-Feb,-,null,AU
66134b3dab14b5df5ef91e1c,2005,My House in Umbria,"$715,390 ",-,-,24-Feb,"$104,386 ","[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91e1d,2003,Undead,"$96,919 ",17,-,4-Sep,-,null,AU
66134b3dab14b5df5ef91e1e,2003,Laurel Canyon,"$94,825 ",22,-,30-Oct,-,null,AU
66134b3dab14b5df5ef91e1f,2005,Night Watch,"$707,024 ",113,112,13-Oct,"$286,135 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e20,2003,Nicholas Nickleby,"$93,721 ",23,-,20-Nov,-,null,AU
66134b3dab14b5df5ef91e21,2005,Kinsey,"$659,410 ",36,-,13-Jan,-,"[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e22,2003,Frailty,"$88,965 ",81,-,30-Jan,-,null,AU
66134b3dab14b5df5ef91e23,2005,Aliens of the Deep,"$656,190 ",-,-,10-Mar,-,null,AU
66134b3dab14b5df5ef91e24,2003,Once Upon a Time in the Midlands,"$86,821 ",9,-,4-Sep,-,null,AU
66134b3dab14b5df5ef91e25,2005,Shopgirl,"$655,923 ",37,37,1-Dec,"$110,663 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e26,2003,The Crime of Padre Amaro,"$83,925 ",11,-,22-May,-,null,AU
66134b3dab14b5df5ef91e27,2005,Bad Education,"$581,831 ",-,-,24-Mar,"$83,741 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91e28,2003,The Lord of the Rings: The Two Towers,"$83,045 ",12,-,18-Dec,-,null,AU
66134b3dab14b5df5ef91e29,2005,Vera Drake,"$577,919 ",-,-,10-Feb,-,"[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91e2a,2003,The Lord of the Rings: The Fellowship of the Ring,"$78,848 ",11,-,11-Dec,-,null,AU
66134b3dab14b5df5ef91e2b,2005,Waiting...,"$577,320 ",95,95,1-Dec,"$160,606 ","[ ""Hoyts Distribution"" ]",AU
66134b3dab14b5df5ef91e2c,2003,Read My Lips,"$77,373 ",6,-,3-Apr,-,null,AU
66134b3dab14b5df5ef91e2d,2005,Maria Full of Grace,"$569,280 ",-,-,24-Mar,"$49,083 ","[ ""Rialto Distribution"" ]",AU
66134b3dab14b5df5ef91e2e,2003,Dog Soldiers,"$73,628 ",47,-,20-Mar,-,null,AU
66134b3dab14b5df5ef91e2f,2005,Seed of Chucky,"$562,013 ",-,-,3-Feb,"$260,958 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e30,2003,Horseplay,"$71,712 ",99,-,22-May,-,null,AU
66134b3dab14b5df5ef91e31,2005,Layer Cake,"$521,749 ",38,-,28-Jul,"$142,988 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91e32,2003,The Honourable Wally Norman,"$70,959 ",54,-,13-Nov,-,null,AU
66134b3dab14b5df5ef91e33,2005,The Extra,"$496,298 ",-,-,21-Apr,"$269,961 ","[ ""Hoyts Distribution"" ]",AU
66134b3dab14b5df5ef91e34,2003,The Good Girl,"$65,402 ",16,-,24-Apr,-,null,AU
66134b3dab14b5df5ef91e35,2005,Five Children and It,"$478,180 ",-,-,24-Mar,-,"[ ""Icon Film Distribution"" ]",AU
66134b3dab14b5df5ef91e36,2003,Knockaround Guys,"$61,354 ",40,-,13-Mar,-,null,AU
66134b3dab14b5df5ef91e37,2005,You and Your Stupid Mate,"$453,245 ",-,-,5-May,"$162,428 ","[ ""Hoyts Distribution"" ]",AU
66134b3dab14b5df5ef91e38,2003,My Little Eye,"$52,999 ",40,-,4-Sep,-,null,AU
66134b3dab14b5df5ef91e39,2005,The Chorus,"$428,968 ",-,-,20-Jan,-,null,AU
66134b3dab14b5df5ef91e3a,2003,Feardotcom,"$48,683 ",25,-,6-Feb,-,null,AU
66134b3dab14b5df5ef91e3b,2005,Enron: The Smartest Guys in the Room,"$419,760 ",22,19,13-Oct,"$70,750 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91e3c,2003,Very Annie Mary,"$46,544 ",10,-,26-Jun,-,null,AU
66134b3dab14b5df5ef91e3d,2005,Millions,"$418,116 ",31,-,11-Aug,"$74,939 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e3e,2003,Friday After Next,"$45,907 ",40,-,7-Aug,-,null,AU
66134b3dab14b5df5ef91e3f,2005,Joyeux Noel,"$406,955 ",22,22,15-Dec,"$54,045 ","[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91e40,2003,Standing in the Shadows of Motown,"$45,049 ",10,-,30-Jan,-,null,AU
66134b3dab14b5df5ef91e41,2005,Friday Night Lights,"$403,661 ",-,-,10-Mar,"$170,089 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e42,2003,Respiro,"$44,035 ",5,-,26-Jun,-,null,AU
66134b3dab14b5df5ef91e43,2005,The Assassination of Richard Nixon,"$402,637 ",-,-,9-Jun,"$67,537 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91e44,2003,Real Women Have Curves,"$43,157 ",6,-,17-Apr,-,null,AU
66134b3dab14b5df5ef91e45,2005,Mad Hot Ballroom,"$392,408 ",33,33,29-Sep,"$83,375 ","[ ""Icon Film Distribution"" ]",AU
66134b3dab14b5df5ef91e46,2003,Moonlight Mile,"$40,052 ",18,-,6-Mar,-,null,AU
66134b3dab14b5df5ef91e47,2005,The Door in the Floor,"$378,980 ",-,-,3-Mar,"$87,000 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91e48,2003,Dark Blue,"$35,485 ",9,-,7-Aug,-,null,AU
66134b3dab14b5df5ef91e49,2003,Jet Lag,"$35,165 ",10,-,30-Oct,-,null,AU
66134b3dab14b5df5ef91e4a,2005,Fat Albert,"$378,457 ",-,-,21-Apr,"$144,904 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e4b,2003,Formula 51,"$34,875 ",47,-,30-Oct,-,null,AU
66134b3dab14b5df5ef91e4c,2005,Bad News Bears,"$374,747 ",143,143,8-Dec,"$159,424 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e4d,2003,Raising Victor Vargas,"$33,721 ",9,-,23-Oct,-,null,AU
66134b3dab14b5df5ef91e4e,2005,Ong-Bak: The Thai Warrior,"$369,372 ",-,-,10-Mar,"$87,158 ","[ ""Madman Entertainment"" ]",AU
66134b3dab14b5df5ef91e4f,2003,All or Nothing,"$33,399 ",12,-,10-Apr,-,null,AU
66134b3dab14b5df5ef91e50,2005,The Cave,"$360,256 ",89,89,24-Nov,"$209,736 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91e51,2003,S1m0ne,"$32,093 ",40,-,13-Feb,-,null,AU
66134b3dab14b5df5ef91e52,2005,Dark Water,"$346,485 ",76,76,20-Oct,"$167,893 ","[ ""Buena Vista International"" ]",AU
66134b3dab14b5df5ef91e53,2003,The Country Bears,"$31,585 ",25,-,16-Jan,-,null,AU
66134b3dab14b5df5ef91e54,2005,Melinda and Melinda,"$345,165 ",-,-,26-May,"$77,221 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e55,2003,Morvern Callar,"$28,697 ",4,-,14-Aug,-,null,AU
66134b3dab14b5df5ef91e56,2005,2046,"$310,914 ",-,-,26-May,"$49,248 ","[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91e57,2003,Who Is Cletis Tout?,"$27,752 ",35,-,8-May,-,null,AU
66134b3dab14b5df5ef91e58,2005,Me and My Sister,"$306,181 ",12,-,28-Jul,"$34,973 ",null,AU
66134b3dab14b5df5ef91e59,2003,How to Deal,"$25,010 ",40,-,6-Nov,-,null,AU
66134b3dab14b5df5ef91e5a,2005,The Sea Inside,"$297,652 ",-,-,21-Apr,-,null,AU
66134b3dab14b5df5ef91e5b,2005,Walk on Water,"$287,516 ",-,-,5-May,-,null,AU
66134b3dab14b5df5ef91e5c,2005,Russian Dolls,"$284,057 ",11,10,15-Dec,"$35,020 ","[ ""Palace Films"" ]",AU
66134b3dab14b5df5ef91e5d,2005,We Don't Live Here Anymore,"$283,183 ",-,-,26-May,"$69,128 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91e5e,2005,The Polar Express,"$278,993 ",2,-,1-Dec,-,"[ ""Warner Bros."" ]",AU
66134b3dab14b5df5ef91e5f,2005,Salaam Namaste,"$273,735 ",10,9,8-Sep,"$101,302 ","[ ""MG Distribution"" ]",AU
66134b3dab14b5df5ef91e60,2005,Stay,"$264,791 ",120,120,3-Nov,"$147,089 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e61,2005,Mysterious Skin,"$262,344 ",11,11,18-Aug,"$49,908 ","[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91e62,2005,Lords of Dogtown,"$247,737 ",104,104,25-Aug,"$122,226 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91e63,2005,Birth,"$242,541 ",-,-,28-Apr,"$122,304 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91e64,2005,Thumbsucker,"$232,497 ",8,8,24-Nov,"$37,810 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91e65,2005,The Machinist,"$230,596 ",-,-,2-Jun,"$61,412 ","[ ""Rialto Distribution"" ]",AU
66134b3dab14b5df5ef91e66,2005,Impact,"$223,096 ",-,-,19-May,-,"[ ""Warren Miller Entertainment"" ]",AU
66134b3dab14b5df5ef91e67,2005,Boogeyman,"$222,151 ",-,-,12-May,"$82,126 ","[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91e68,2005,Peaches,"$215,283 ",-,-,9-Jun,"$61,585 ","[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91e69,2005,The Devil's Rejects,"$208,695 ",65,65,13-Oct,"$93,041 ","[ ""Hoyts Distribution"" ]",AU
66134b3dab14b5df5ef91e6a,2005,Look at Me,"$204,104 ",-,-,24-Mar,-,null,AU
66134b3dab14b5df5ef91e6b,2005,Hell on Wheels,"$188,941 ",-,-,19-May,-,null,AU
66134b3dab14b5df5ef91e6c,2005,My Summer of Love,"$188,048 ",-,-,29-Jun,"$55,439 ","[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e6d,2005,The Jacket,"$181,355 ",-,-,11-Aug,"$59,998 ","[ ""Hoyts Distribution"" ]",AU
66134b3dab14b5df5ef91e6e,2005,Me and You and Everyone We Know,"$178,451 ",11,10,27-Oct,"$53,468 ","[ ""Icon Film Distribution"" ]",AU
66134b3dab14b5df5ef91e6f,2005,Riding Giants,"$177,661 ",-,-,10-Mar,"$41,610 ","[ ""Sony Pictures Releasing"" ]",AU
66134b3dab14b5df5ef91e70,2005,The Beat That My Heart Skipped,"$175,246 ",-,-,30-Jun,"$25,814 ","[ ""Palace Films"" ]",AU
66134b3dab14b5df5ef91e71,2005,9 Songs,"$168,450 ",-,-,12-May,-,"[ ""Accent Film Entertainment"" ]",AU
66134b3dab14b5df5ef91e72,2005,The Woodsman,"$159,401 ",-,-,5-May,-,null,AU
66134b3dab14b5df5ef91e73,2005,Rize,"$156,418 ",-,-,10-Nov,-,null,AU
66134b3dab14b5df5ef91e74,2005,Turtles Can Fly,"$148,808 ",11,10,18-Aug,"$38,495 ","[ ""Palace Films"" ]",AU
66134b3dab14b5df5ef91e75,2001,"Monsters, Inc.","$12,989,361 ",357,-,26-Dec,-,null,AU
66134b3dab14b5df5ef91e76,2005,Deck Dogz,"$144,942 ",101,-,6-Jan,-,"[ ""United International Pictures"" ]",AU
66134b3dab14b5df5ef91e77,2001,What Women Want,"$11,689,023 ",312,312,11-Jan,"$2,841,555 ",null,AU
66134b3dab14b5df5ef91e78,2005,Murderball,"$123,471 ",21,21,15-Sep,"$28,065 ","[ ""Hopscotch Films"" ]",AU
66134b3dab14b5df5ef91e79,2001,Bridget Jones's Diary,"$11,632,274 ",323,323,26-Jul,"$1,995,314 ",null,AU
66134b3dab14b5df5ef91e7a,2005,Yesterday,"$119,031 ",-,-,20-Oct,-,null,AU
66134b3dab14b5df5ef91e7b,2001,Cast Away,"$11,594,722 ",233,230,18-Jan,"$2,511,223 ","[ ""Paramount Pictures International"" ]",AU
66134b3dab14b5df5ef91e7c,2005,Paradise Now,"$116,650 ",-,-,27-Oct,-,null,AU
66134b3dab14b5df5ef91e7d,2001,Miss Congeniality,"$10,250,371 ",266,265,15-Mar,"$2,138,409 ",null,AU
66134b3dab14b5df5ef91e7e,2005,The Man,"$107,196 ",-,-,20-Oct,-,"[ ""Roadshow Films"" ]",AU
66134b3dab14b5df5ef91e7f,2001,Pearl Harbor,"$10,034,063 ",411,411,7-Jun,"$3,489,025 ",null,AU
66134b3dab14b5df5ef91e80,2005,Dear Frankie,"$102,889 ",-,-,21-Apr,-,null,AU
66134b3dab14b5df5ef91e81,2001,The Mummy Returns,"$9,341,940 ",349,349,10-May,"$2,835,921 ",null,AU
66134b3dab14b5df5ef91e82,2005,P.S.,"$92,520 ",21,21,1-Sep,"$48,135 ","[ ""Dendy Films"" ]",AU
66134b3dab14b5df5ef91e83,2001,Lara Croft: Tomb Raider,"$8,428,397 ",330,330,21-Jun,"$2,641,957 ",null,AU
66134b3dab14b5df5ef91e84,2005,Everything Is Illuminated,"$89,094 ",-,-,24-Nov,-,null,AU
66134b3dab14b5df5ef91e85,2001,Cats & Dogs,"$8,401,173 ",305,299,20-Sep,"$1,462,168 ",null,AU
66134b3dab14b5df5ef91e86,2005,Paheli,"$81,355 ",-,-,23-Jun,"$43,814 ","[ ""Eros Worldwide"" ]",AU
66134b3dab14b5df5ef91e87,2001,Swordfish,"$7,694,768 ",208,208,28-Jun,"$1,579,341 ",null,AU
66134b3dab14b5df5ef91e88,2005,Because of Winn-Dixie,"$78,735 ",-,-,14-Jul,"$36,676 ","[ ""20th Century Fox International"" ]",AU
66134b3dab14b5df5ef91e89,2001,American Pie 2,"$6,807,893 ",308,-,6-Dec,-,null,AU
66134b3dab14b5df5ef91e8a,2005,The Yes Men,"$75,257 ",-,-,7-Jul,"$30,668 ","[ ""Rialto Distribution"" ]",AU
