_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
66134519068e2ab147e27792,"[ ""Paramount Pictures International"" ]","$9,953,154 ",634,632,8-Jun,"$2,129,567 ",G.I. Joe: Retaliation,2013,JP
66134519068e2ab147e27793,"[ ""Gaga"" ]","$5,930,446 ",631,629,7-Feb,"$830,113 ",Rush,2014,JP
66134519068e2ab147e27794,"[ ""Showgate"" ]","$139,558 ",70,70,17-Oct,"$139,558 ",Survivor,2015,JP
66134519068e2ab147e27795,null,"$5,875,692 ",200,154,1-Nov,"$1,487,515 ",Beauty and the Beast,2014,JP
66134519068e2ab147e27796,"[ ""Shochiku"" ]","$9,770,130 ",168,162,18-May,"$1,486,523 ",The Complex,2013,JP
66134519068e2ab147e27797,null,"$50,000 ",-,-,1-Oct,-,Fort Bliss,2015,JP
66134519068e2ab147e27798,"[ ""Toho Company"" ]","$9,737,264 ",305,305,8-Jun,"$1,292,032 ",Miracle Apples,2013,JP
66134519068e2ab147e27799,"[ ""Gaga"" ]","$5,802,192 ",300,300,10-Jan,"$1,538,161 ",Escape Plan,2014,JP
66134519068e2ab147e2779a,null,"$16,677 ",-,-,25-Jul,-,Flight 7500,2015,JP
66134519068e2ab147e2779b,"[ ""Toho Company"" ]","$5,707,018 ",271,271,3-May,"$1,464,857 ",Akumu Chan the Movie,2014,JP
66134519068e2ab147e2779c,"[ ""20th Century Fox International"" ]","$9,467,518 ",332,331,19-Apr,"$1,747,227 ",Lincoln,2013,JP
66134519068e2ab147e2779d,"[ ""Toho Company"" ]","$5,438,177 ",298,298,1-Nov,"$1,518,528 ",Clover,2014,JP
66134519068e2ab147e2779e,"[ ""Toho Company"" ]","$9,446,183 ",286,-,14-Dec,-,Kamen Rider Movie War the Fateful Sengoku Battle: Kamen Rider vs. Kamen Rider Gaim & Wizard,2013,JP
66134519068e2ab147e2779f,null,"$5,407,138 ",199,199,18-Oct,"$754,484 ",Grace of Monaco,2014,JP
66134519068e2ab147e277a0,"[ ""Sony Pictures Releasing"" ]","$9,316,897 ",569,569,21-Jun,"$2,047,066 ",After Earth,2013,JP
66134519068e2ab147e277a1,"[ ""Toho Company"" ]","$5,247,133 ",310,310,10-May,"$1,050,485 ",Wood Job!,2014,JP
66134519068e2ab147e277a2,"[ ""Paramount Pictures International"" ]","$9,235,539 ",321,321,1-Mar,"$1,685,052 ",Flight,2013,JP
66134519068e2ab147e277a3,"[ ""Warner Bros."" ]","$5,243,260 ",327,327,18-Jan,"$1,395,448 ",Black Butler,2014,JP
66134519068e2ab147e277a4,"[ ""Toei Company"" ]","$9,220,936 ",199,-,26-Oct,-,DokiDoki! PreCure,2013,JP
66134519068e2ab147e277a5,"[ ""Shochiku"" ]","$5,029,712 ",255,255,20-Sep,"$920,671 ",Snow on the Blades,2014,JP
66134519068e2ab147e277a6,"[ ""Warner Bros."" ]","$8,993,829 ",611,610,30-Aug,"$2,733,280 ",Man of Steel,2013,JP
66134519068e2ab147e277a7,"[ ""Toho Company"" ]","$5,005,007 ",300,300,31-May,"$1,377,516 ",All-Round Appraiser Q: The Eyes of Mona Lisa,2014,JP
