_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
66134824b8295afa0048a33f,null,"$70,041 ",-,-,29-Sep,-,Jai Santoshi Maa,2006,IN
66134824b8295afa0048a340,null,"$911,795 ",-,-,12-Sep,-,Parwana,2003,IN
66134824b8295afa0048a341,null,"$140,653 ",49,-,13-Feb,-,Seven Pounds,2009,IN
66134824b8295afa0048a342,null,"$104,235 ",-,-,9-Jan,-,The President Is Coming,2009,IN
66134824b8295afa0048a343,null,"$5,643,157 ",-,-,5-Jul,"$916,905 ",Humraaz,2002,IN
66134824b8295afa0048a344,null,"$822,817 ",-,-,15-Aug,-,Footpath,2003,IN
66134824b8295afa0048a345,null,"$67,741 ",-,-,12-May,-,Cheaper by the Dozen 2,2006,IN
66134824b8295afa0048a346,"[ ""Warner Bros."" ]","$97,296 ",25,-,27-Mar,-,Four Christmases,2009,IN
66134824b8295afa0048a347,null,"$5,396,829 ",-,-,24-May,-,Spider-Man,2002,IN
66134824b8295afa0048a348,null,"$822,320 ",-,-,3-Aug,-,Hulk,2003,IN
66134824b8295afa0048a349,null,"$62,608 ",-,-,23-Jun,-,Date Movie,2006,IN
66134824b8295afa0048a34a,null,"$97,046 ",19,-,16-Jan,-,Changeling,2009,IN
66134824b8295afa0048a34b,null,"$4,560,938 ",-,-,25-Jan,"$1,014,300 ",Maa Tujhhe Salaam,2002,IN
66134824b8295afa0048a34c,null,"$57,450 ",-,-,21-Jul,-,The Hills Have Eyes,2006,IN
66134824b8295afa0048a34d,null,"$806,059 ",59,-,30-May,"$217,137 ",Jajantaram Mamantaram,2003,IN
66134824b8295afa0048a34e,null,"$93,571 ",-,-,9-Jan,-,Kaash Mere Hote,2009,IN
66134824b8295afa0048a34f,null,"$85,048 ",25,-,23-Jan,-,Aasma: The Sky Is the Limit,2009,IN
66134824b8295afa0048a350,null,"$3,863,976 ",-,-,25-Oct,"$423,641 ",Deewangee,2002,IN
66134824b8295afa0048a351,null,"$54,437 ",-,-,4-Aug,-,The Sentinel,2006,IN
66134824b8295afa0048a352,null,"$797,396 ",-,-,24-Oct,-,Sssshhh...,2003,IN
66134824b8295afa0048a353,null,"$67,355 ",-,-,6-Mar,-,The Reader,2009,IN
66134824b8295afa0048a354,null,"$52,777 ",-,-,16-Jun,-,Final Destination 3,2006,IN
66134824b8295afa0048a355,"[ ""Eros Worldwide"" ]","$2,757,777 ",-,-,24-May,"$844,467 ",Hum Tumhare Hain Sanam,2002,IN
66134824b8295afa0048a356,"[ ""20th Century Fox International"" ]","$58,740 ",52,-,17-Apr,-,Dragonball Evolution,2009,IN
66134824b8295afa0048a357,null,"$781,689 ",-,-,30-May,-,X2,2003,IN
66134824b8295afa0048a358,null,"$51,239 ",-,-,7-Jul,-,RV,2006,IN
66134824b8295afa0048a359,null,"$2,187,305 ",-,-,16-Aug,"$506,121 ",Maine Dil Tujhko Diya,2002,IN
66134824b8295afa0048a35a,null,"$755,794 ",-,-,19-Dec,-,Dudes in the 10th Century,2003,IN
66134824b8295afa0048a35b,null,"$52,241 ",11,-,20-Feb,-,Milk,2009,IN
66134824b8295afa0048a35c,"[ ""Sony Pictures Releasing"" ]","$45,870 ",28,28,2-Oct,"$45,870 ",Cloudy with a Chance of Meatballs,2009,IN
66134824b8295afa0048a35d,null,"$1,700,361 ",-,-,23-Aug,-,Chor Machaaye Shor,2002,IN
66134824b8295afa0048a35e,null,"$46,405 ",-,-,24-Mar,-,Free Entry,2006,IN
66134824b8295afa0048a35f,null,"$45,625 ",150,-,6-Feb,-,Mere Khwabon Mein Jo Aaye,2009,IN
66134824b8295afa0048a360,null,"$1,681,969 ",-,-,29-Nov,-,The Guru,2002,IN
66134824b8295afa0048a361,null,"$40,100 ",125,-,6-Mar,-,"Karma, Confessions and Holi",2009,IN
